Serial,Inlet Temp,Exhaust Temp,CPU1 Temp,CPU2 Temp,CPU Utilization,IO,MEM,Mean RPM,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,Mean PWM
675,22,37,76,73,0.91,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
676,22,37,76,74,0.91,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
677,22,37,76,74,0.91,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
678,22,37,76,74,0.95,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
679,22,37,76,74,0.95,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
680,22,37,76,74,0.95,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
681,22,37,76,74,0.95,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
682,22,37,77,74,0.98,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
683,22,37,76,75,0.98,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
684,22,37,77,75,0.98,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
685,22,37,77,74,0.97,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
686,22,37,76,74,0.97,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
687,22,37,76,74,0.97,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
688,22,37,76,74,0.97,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
689,22,37,76,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
690,22,37,76,73,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
691,22,37,76,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
692,22,37,76,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
693,22,37,76,73,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
694,22,37,75,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
695,22,37,75,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
696,22,37,75,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
697,22,37,75,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
698,22,37,75,74,0.92,0,0,3754.285714,3480,3960,4200,3600,4200,3960,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
699,22,37,74,74,0.92,0,0,3754.285714,3480,3960,4200,3600,4200,3960,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
700,22,37,74,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
701,22,37,74,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
702,22,37,74,74,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
703,22,37,74,73,0.92,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
704,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
705,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
706,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
707,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
708,22,37,75,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
709,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
710,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
711,22,37,73,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
712,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
713,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
714,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
715,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
716,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
717,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
718,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
719,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
720,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
721,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
722,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
723,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
724,22,37,75,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
725,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
726,22,37,75,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
727,22,37,74,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
728,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
729,22,37,75,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
730,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
731,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
732,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
733,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
734,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
735,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
736,22,37,73,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
737,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
738,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
739,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
740,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
741,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
742,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
743,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
744,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
745,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
746,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
748,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
749,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
750,22,37,73,73,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
751,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
752,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
753,22,37,73,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
754,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
755,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
756,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
757,22,37,74,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.13,0.16,0.17,0.14,0.17,0.16,0.13,0.151428571
758,22,37,74,71,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
759,22,37,75,72,0.86,0,0,3762.857143,3480,3960,4200,3600,4200,4080,3600,3360,3840,3960,3360,3960,3720,3360,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
760,22,37,73,73,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
761,22,37,73,72,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
762,22,37,73,73,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
764,22,37,72,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
765,22,37,72,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
766,22,37,72,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
767,22,37,73,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
768,22,37,72,74,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
769,22,37,72,74,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
770,22,37,72,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
772,22,37,73,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
773,22,37,72,74,0.86,0,0,3677.142857,3480,3960,4200,3600,3960,3840,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
774,22,37,72,74,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
775,22,37,72,75,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
776,22,37,72,74,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
777,22,37,72,75,0.86,0,0,3685.714286,3480,3960,4200,3600,3960,3960,3360,3360,3840,3960,3360,3720,3600,3240,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.13,0.16,0.17,0.14,0.16,0.15,0.12,0.147142857
778,22,37,72,74,0.86,0,0,3600,3360,3840,3960,3480,3960,3960,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
779,22,37,73,75,0.86,0,0,3600,3360,3840,3960,3480,3960,3960,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
780,22,37,73,74,0.86,0,0,3591.428571,3360,3840,3960,3480,3960,3840,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
781,22,37,73,74,0.86,0,0,3591.428571,3360,3840,3960,3480,3960,3840,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
782,22,37,73,74,0.86,0,0,3600,3360,3840,3960,3480,3960,3960,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
783,22,37,73,75,0.86,0,0,3600,3360,3840,3960,3480,3960,3960,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
784,22,37,73,75,0.86,0,0,3600,3360,3840,3960,3480,3960,3960,3360,3240,3720,3720,3240,3720,3600,3240,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.12,0.15,0.16,0.13,0.16,0.15,0.12,0.141428571
